null,null,null,null,null,null,null,null
065650,메디프론,"3,275","-60","-1.80","553,842,900","118,595,970,250",0
021880,메이슨캐피탈,"317","-2","-0.63","479,408,045","31,441,457,336",0
140410,메지온,"155,700","100","0.06","6,751,732,200","1,355,516,726,400",0
241770,메카로,"11,100","300","2.78","305,452,050","112,122,654,000",0
059210,메타바이오메드,"2,400","20","0.84","382,086,555","57,269,642,400",0
327260,메탈라이프,"20,950","-350","-1.64","811,378,750","74,301,018,600",0
058110,멕아이씨에스,"20,750","-500","-2.35","10,860,171,950","121,943,807,500",0
096640,멜파스,"1,165","10","0.87","106,292,565","26,415,820,460",0
257370,명성티엔에스,"11,450","-50","-0.43","1,187,137,350","72,936,500,000",0
149940,모다,"-","0","0.00","0","3,279,863,395",0
080420,모다이노칩,"2,620","120","4.80","441,310,150","208,870,649,640",0
080160,모두투어,"13,050","-250","-1.88","7,808,457,900","246,645,000,000",0
